/Library/Java/JavaVirtualMachines/jdk-13.0.1.jdk/Contents/Home/bin/java "-javaagent:/Applications/IntelliJ IDEA CE.app/Contents/lib/idea_rt.jar=57712:/Applications/IntelliJ IDEA CE.app/Contents/bin" -Dfile.encoding=UTF-8 -classpath /Users/amirali/Desktop/amarashifar-cs1c-project08/out/production/src TestFile
Test size of: 20000
172, 360
174, 361
176, 468
178, 518
180, 427
182, 415
184, 372
186, 364
188, 366
190, 406
192, 400
194, 388
196, 372
198, 373
200, 371
202, 378
204, 378
206, 377
208, 380
210, 383
212, 382
214, 385
216, 385
218, 395
220, 389
222, 401
224, 391
226, 505
228, 396
230, 405
232, 397
234, 406
236, 425
238, 408
240, 409
242, 408
244, 413
246, 419
248, 414
250, 424
252, 435
254, 433
256, 455
258, 433
260, 438
262, 433
264, 433
266, 440
268, 435
270, 442
272, 441
274, 457
276, 452
278, 450
280, 448
282, 449
284, 454
286, 452
288, 486
290, 455
292, 464
294, 461
296, 465
298, 464
300, 465
Test size of: 600000
2, 189
4, 238
6, 244
8, 221
10, 247
12, 241
14, 235
16, 230
18, 240
20, 245
22, 240
24, 242
26, 232
28, 225
30, 223
32, 230
34, 240
36, 250
38, 229
40, 237
42, 237
44, 250
46, 241
48, 242
50, 242
52, 242
54, 245
56, 249
58, 248
60, 250
62, 252
64, 258
66, 256
68, 270
70, 263
72, 262
74, 269
76, 266
78, 272
80, 272
82, 280
84, 279
86, 277
88, 280
90, 286
92, 285
94, 288
96, 289
98, 295
100, 306
102, 330
104, 304
106, 357
108, 310
110, 304
112, 309
114, 310
116, 327
118, 325
120, 397
122, 333
124, 329
126, 320
128, 324
130, 325
132, 328
134, 330
136, 338
138, 336
140, 335
142, 344
144, 357
146, 352
148, 350
150, 357
152, 357
154, 352
156, 367
158, 359
160, 364
162, 362
164, 373
166, 370
168, 376
170, 373
172, 389
174, 378
176, 383
178, 384
180, 387
182, 385
184, 394
186, 390
188, 392
190, 398
192, 404
194, 403
196, 405
198, 406
200, 413
202, 414
204, 442
206, 407
208, 428
210, 412
212, 424
214, 433
216, 426
218, 423
220, 430
222, 433
224, 434
226, 437
228, 591
230, 513
232, 442
234, 449
236, 451
238, 444
240, 450
242, 452
244, 459
246, 459
248, 457
250, 455
252, 473
254, 464
256, 468
258, 478
260, 472
262, 483
264, 548
266, 560
268, 578
270, 513
272, 509
274, 485
276, 490
278, 494
280, 500
282, 520
284, 501
286, 507
288, 504
290, 507
292, 512
294, 555
296, 634
298, 545
300, 514
Test size of: 700000
2, 283
4, 266
6, 258
8, 258
10, 253
12, 250
14, 288
16, 258
18, 257
20, 261
22, 260
24, 263
26, 262
28, 265
30, 266
32, 272
34, 272
36, 328
38, 275
40, 277
42, 282
44, 317
46, 286
48, 283
50, 289
52, 288
54, 296
56, 295
58, 296
60, 299
62, 304
64, 300
66, 305
68, 311
70, 314
72, 336
74, 318
76, 325
78, 317
80, 325
82, 331
84, 331
86, 333
88, 337
90, 339
92, 339
94, 346
96, 347
98, 341
100, 360
102, 352
104, 348
106, 358
108, 362
110, 363
112, 367
114, 371
116, 377
118, 398
120, 396
122, 396
124, 383
126, 390
128, 385
130, 388
132, 394
134, 393
136, 396
138, 396
140, 405
142, 405
144, 414
146, 414
148, 409
150, 415
152, 415
154, 420
156, 420
158, 424
160, 424
162, 430
164, 431
166, 431
168, 441
170, 439
172, 441
174, 446
176, 456
178, 450
180, 452
182, 449
184, 458
186, 457
188, 461
190, 467
192, 463
194, 468
196, 478
198, 477
200, 476
202, 483
204, 483
206, 487
208, 498
210, 553
212, 509
214, 526
216, 506
218, 520
220, 502
222, 507
224, 507
226, 510
228, 510
230, 517
232, 521
234, 520
236, 523
238, 524
240, 534
242, 531
244, 541
246, 549
248, 542
250, 536
252, 545
254, 551
256, 551
258, 587
260, 632
262, 561
264, 554
266, 564
268, 563
270, 565
272, 573
274, 573
276, 578
278, 575
280, 583
282, 589
284, 592
286, 583
288, 596
290, 593
292, 600
294, 591
296, 605
298, 671
300, 649
Test size of: 800000
2, 276
4, 307
6, 301
8, 304
10, 292
12, 311
14, 318
16, 306
18, 314
20, 296
22, 302
24, 310
26, 309
28, 311
30, 309
32, 316
34, 321
36, 315
38, 342
40, 321
42, 330
44, 334
46, 413
48, 335
50, 332
52, 335
54, 342
56, 341
58, 344
60, 344
62, 354
64, 352
66, 362
68, 358
70, 360
72, 362
74, 370
76, 374
78, 385
80, 391
82, 392
84, 458
86, 392
88, 436
90, 393
92, 395
94, 400
96, 440
98, 406
100, 647
102, 561
104, 406
106, 422
108, 416
110, 421
112, 428
114, 427
116, 435
118, 429
120, 431
122, 436
124, 439
126, 451
128, 445
130, 458
132, 446
134, 455
136, 470
138, 464
140, 464
142, 467
144, 464
146, 471
148, 474
150, 480
152, 480
154, 485
156, 503
158, 487
160, 496
162, 505
164, 510
166, 497
168, 505
170, 528
172, 515
174, 509
176, 521
178, 517
180, 520
182, 523
184, 522
186, 531
188, 531
190, 541
192, 554
194, 541
196, 543
198, 570
200, 551
202, 554
204, 555
206, 566
208, 566
210, 559
212, 576
214, 573
216, 575
218, 590
220, 576
222, 580
224, 589
226, 591
228, 591
230, 597
232, 591
234, 602
236, 603
238, 606
240, 624
242, 654
244, 649
246, 637
248, 623
250, 636
252, 626
254, 632
256, 638
258, 639
260, 677
262, 643
264, 647
266, 648
268, 653
270, 660
272, 664
274, 662
276, 670
278, 667
280, 679
282, 680
284, 678
286, 699
288, 693
290, 703
292, 693
294, 685
296, 690
298, 694
300, 708
Test size of: 900000
2, 330
4, 349
6, 350
8, 352
10, 347
12, 344
14, 345
16, 350
18, 345
20, 348
22, 353
24, 355
26, 356
28, 360
30, 367
32, 364
34, 369
36, 374
38, 370
40, 377
42, 381
44, 397
46, 382
48, 390
50, 446
52, 395
54, 423
56, 426
58, 399
60, 422
62, 403
64, 415
66, 415
68, 488
70, 539
72, 485
74, 475
76, 442
78, 431
80, 450
82, 500
84, 566
86, 588
88, 604
90, 480
92, 487
94, 662
96, 948
98, 593
100, 540
102, 531
104, 516
106, 571
108, 584
110, 515
112, 494
114, 520
116, 520
118, 528
120, 504
122, 550
124, 592
126, 537
128, 545
130, 543
132, 535
134, 551
136, 528
138, 522
140, 527
142, 552
144, 562
146, 560
148, 572
150, 555
152, 612
154, 638
156, 603
158, 601
160, 671
162, 688
164, 712
166, 629
168, 634
170, 1176
172, 1181
174, 927
176, 893
178, 939
180, 1037
182, 938
184, 764
186, 855
188, 866
190, 949
192, 833
194, 882
196, 840
198, 1644
200, 1120
202, 981
204, 995
206, 852
208, 963
210, 820
212, 839
214, 946
216, 1351
218, 1108
220, 1071
222, 1356
224, 1283
226, 1195
228, 1014
230, 1340
232, 969
234, 1048
236, 1187
238, 932
240, 1073
242, 1085
244, 1657
246, 1628
248, 1118
250, 908
252, 926
254, 947
256, 1023
258, 943
260, 855
262, 908
264, 954
266, 891
268, 909
270, 931
272, 863
274, 918
276, 917
278, 887
280, 963
282, 916
284, 934
286, 960
288, 917
290, 972
292, 961
294, 942
296, 958
298, 937
300, 984
Test size of: 1000000
2, 466
4, 526
6, 528
8, 465
10, 466
12, 506
14, 466
16, 459
18, 483
20, 500
22, 547
24, 518
26, 476
28, 543
30, 522
32, 492
34, 491
36, 500
38, 576
40, 512
42, 510
44, 489
46, 536
48, 568
50, 511
52, 506
54, 527
56, 566
58, 544
60, 664
62, 548
64, 546
66, 515
68, 565
70, 588
72, 571
74, 587
76, 589
78, 657
80, 594
82, 586
84, 607
86, 564
88, 601
90, 621
92, 636
94, 609
96, 634
98, 630
100, 606
102, 640
104, 646
106, 619
108, 629
110, 642
112, 633
114, 646
116, 671
118, 748
120, 747
122, 669
124, 655
126, 660
128, 678
130, 675
132, 675
134, 703
136, 708
138, 678
140, 715
142, 716
144, 716
146, 736
148, 725
150, 723
152, 775
154, 724
156, 754
158, 764
160, 736
162, 773
164, 735
166, 777
168, 752
170, 899
172, 835
174, 909
176, 802
178, 884
180, 842
182, 790
184, 826
186, 815
188, 842
190, 879
192, 741
194, 842
196, 834
198, 802
200, 876
202, 899
204, 821
206, 834
208, 898
210, 818
212, 817
214, 864
216, 913
218, 862
220, 886
222, 905
224, 828
226, 853
228, 872
230, 859
232, 861
234, 889
236, 907
238, 854
240, 916
242, 880
244, 884
246, 946
248, 886
250, 936
252, 916
254, 890
256, 944
258, 924
260, 940
262, 956
264, 917
266, 973
268, 911
270, 1004
272, 951
274, 981
276, 949
278, 973
280, 985
282, 955
284, 1000
286, 983
288, 1036
290, 985
292, 1008
294, 1158
296, 956
298, 1037
300, 999
Test size of: 2000000
2, 999
4, 1002
6, 1060
8, 1069
10, 1066
12, 1001
14, 1071
16, 1027
18, 1120
20, 1034
22, 1040
24, 1129
26, 1042
28, 1059
30, 1101
32, 1074
34, 1083
36, 1068
38, 1096
40, 1431
42, 1098
44, 1147
46, 1090
48, 1141
50, 1126
52, 1136
54, 1140
56, 1165
58, 1204
60, 1220
62, 1231
64, 1183
66, 1220
68, 1220
70, 1230
72, 1229
74, 1211
76, 1264
78, 1220
80, 1251
82, 1248
84, 1265
86, 1262
88, 1288
90, 1294
92, 1348
94, 1303
96, 1325
98, 1316
100, 1323
102, 1345
104, 1346
106, 1402
108, 1566
110, 1505
112, 1456
114, 1414
116, 1452
118, 1442
120, 1483
122, 1482
124, 1454
126, 1473
128, 1495
130, 1507
132, 1471
134, 1502
136, 1524
138, 1582
140, 1602
142, 1547
144, 1518
146, 1626
148, 1564
150, 1534
152, 1590
154, 1590
156, 2527
158, 1722
160, 1599
162, 1726
164, 1970
166, 1914
168, 1799
170, 2269
172, 2408
174, 2087
176, 2553
178, 1940
180, 1867
182, 1743
184, 1675
186, 1821
188, 1862
190, 2332
192, 1921
194, 1855
196, 1922
198, 1834
200, 1782
202, 1795
204, 2075
206, 1831
208, 1920
210, 1805
212, 1870
214, 1856
216, 1889
218, 1922
220, 1925
222, 1910
224, 1858
226, 1838
228, 1864
230, 2048
232, 2063
234, 1881
236, 1895
238, 1910
240, 1977
242, 1956
244, 1955
246, 1941
248, 1986
250, 2004
252, 1973
254, 2013
256, 1984
258, 1990
260, 2008
262, 2052
264, 2028
266, 2037
268, 2054
270, 2098
272, 2137
274, 2047
276, 2105
278, 2171
280, 2290
282, 2386
284, 2140
286, 2101
288, 2196
290, 2151
292, 2344
294, 2391
296, 2364
298, 2581
300, 3108
Test size of: 3000000
2, 1848
4, 1868
6, 1490
8, 1823
10, 1869
12, 1520
14, 1645
16, 1504
18, 1621
20, 1486
22, 1526
24, 1418
26, 1606
28, 1599
30, 1464
32, 1453
34, 1441
36, 1460
38, 1551
40, 1945
42, 1999
44, 1750
46, 1570
48, 1541
50, 1638
52, 1669
54, 1580
56, 1554
58, 1612
60, 1919
62, 2073
64, 1626
66, 1675
68, 1615
70, 1803
72, 2062
74, 1735
76, 1699
78, 1725
80, 1810
82, 1694
84, 1800
86, 1691
88, 1726
90, 1727
92, 1802
94, 1781
96, 1788
98, 1819
100, 1822
102, 1775
104, 1815
106, 1811
108, 1813
110, 1861
112, 1841
114, 1848
116, 1850
118, 1863
120, 1902
122, 1916
124, 1921
126, 1926
128, 1920
130, 1941
132, 1945
134, 1952
136, 1965
138, 1978
140, 2006
142, 2040
144, 2325
146, 2039
148, 2025
150, 2113
152, 2080
154, 2068
156, 2154
158, 2114
160, 2140
162, 2112
164, 2182
166, 2561
168, 2223
170, 2206
172, 2366
174, 2219
176, 2222
178, 2202
180, 2216
182, 2225
184, 2471
186, 2240
188, 2333
190, 2287
192, 2271
194, 2304
196, 2291
198, 2347
200, 2335
202, 2324
204, 2325
206, 2336
208, 2363
210, 2464
212, 2645
214, 2643
216, 2386
218, 2400
220, 2403
222, 2415
224, 2424
226, 2439
228, 2474
230, 2461
232, 2497
234, 2472
236, 2489
238, 2535
240, 2528
242, 2522
244, 2551
246, 2548
248, 2559
250, 2582
252, 2651
254, 2585
256, 2600
258, 2687
260, 2643
262, 2633
264, 2820
266, 2808
268, 2674
270, 2694
272, 2711
274, 2730
276, 2716
278, 2731
280, 2741
282, 2740
284, 2785
286, 2773
288, 2797
290, 2784
292, 2835
294, 2942
296, 2831
298, 2862
300, 2859
Test size of: 4000000
2, 1859
4, 1880
6, 1977
8, 1951
10, 2019
12, 1943
14, 1949
16, 1942
18, 1944
20, 1946
22, 2010
24, 1973
26, 1978
28, 2022
30, 1989
32, 2170
34, 2063
36, 2056
38, 2052
40, 2066
42, 2085
44, 2078
46, 2112
48, 2235
50, 2125
52, 2143
54, 2162
56, 2217
58, 2172
60, 2275
62, 2202
64, 2431
66, 2302
68, 2229
70, 2244
72, 2276
74, 2320
76, 2395
78, 2300
80, 2316
82, 2336
84, 2345
86, 2367
88, 2366
90, 2408
92, 2397
94, 2441
96, 2428
98, 2440
100, 2477
102, 2475
104, 2467
106, 2508
108, 2501
110, 2578
112, 2539
114, 2570
116, 2576
118, 2853
120, 2660
122, 2718
124, 2791
126, 2662
128, 2661
130, 2826
132, 2705
134, 2799
